2017-06-07 00:27:47.639	    7f0d59313740	INFO 	stacktrace	src/common/stack_trace.cpp:158	    [6] monero-v0.10.3.1/monerod:cryptonote::core::init(boost::program_options::variables_map const&, cryptonote::test_options const*)+0x13c5 [0x874665]
2017-06-07 00:27:47.639	    7f0d59313740	INFO 	stacktrace	src/common/stack_trace.cpp:158	    [7] monero-v0.10.3.1/monerod:daemonize::t_daemon::run(bool)+0x1e0 [0x6d9030]
2017-06-07 00:27:47.639	    7f0d59313740	INFO 	stacktrace	src/common/stack_trace.cpp:158	    [8] monero-v0.10.3.1/monerod:daemonize::t_executor::run_interactive(boost::program_options::variables_map const&)+0x2a [0x7c195a]
2017-06-07 00:27:47.639	    7f0d59313740	INFO 	stacktrace	src/common/stack_trace.cpp:158	    [9] monero-v0.10.3.1/monerod:bool daemonizer::daemonize<daemonize::t_executor>(int, char const**, daemonize::t_executor&&, boost::program_options::variables_map const&)+0x14c [0x7c43cc]
2017-06-07 00:27:47.639	    7f0d59313740	INFO 	stacktrace	src/common/stack_trace.cpp:158	    [10] monero-v0.10.3.1/monerod:main+0x1472 [0x6a9532]
2017-06-07 00:27:47.639	    7f0d59313740	INFO 	stacktrace	src/common/stack_trace.cpp:158	    [11] /lib/x86_64-linux-gnu/libc.so.6:__libc_start_main+0xf0 [0x7f0d58627830]
2017-06-07 00:27:47.639	    7f0d59313740	INFO 	stacktrace	src/common/stack_trace.cpp:158	    [12] monero-v0.10.3.1/monerod:_start+0x29 [0x6b2139]
2017-06-07 00:27:47.639	    7f0d59313740	INFO 	stacktrace	src/common/stack_trace.cpp:158	
2017-06-07 00:27:48.270	    7f0d59313740	WARN 	net.dns	src/common/dns_utils.cpp:531	WARNING: no two valid MoneroPulse DNS checkpoint records were received
2017-06-07 00:27:48.271	    7f0d59313740	INFO 	global	src/daemon/core.h:78	Core initialized OK
2017-06-07 00:27:48.271	    7f0d59313740	INFO 	global	src/daemon/rpc.h:68	Starting core rpc server...
2017-06-07 00:27:48.271	[SRV_MAIN]	INFO 	global	src/daemon/rpc.h:73	Core rpc server started ok
2017-06-07 00:27:48.271	[SRV_MAIN]	INFO 	global	src/daemon/p2p.h:78	Starting p2p net loop...
2017-06-07 00:27:48.271	[SRV_MAIN]	INFO 	global	src/daemon/p2p.h:80	p2p net loop stopped
2017-06-07 00:27:48.271	[SRV_MAIN]	INFO 	global	src/daemon/rpc.h:78	Stopping core rpc server...
2017-06-07 00:27:48.272	[SRV_MAIN]	INFO 	global	src/daemon/daemon.cpp:145	Node stopped.
2017-06-07 00:27:48.272	[SRV_MAIN]	INFO 	global	src/daemon/rpc.h:90	Deinitializing rpc server...
2017-06-07 00:27:48.272	[SRV_MAIN]	INFO 	global	src/daemon/p2p.h:90	Deinitializing p2p...
2017-06-07 00:27:48.272	[SRV_MAIN]	INFO 	global	src/daemon/core.h:89	Deinitializing core...
2017-06-07 00:27:48.282	[SRV_MAIN]	INFO 	global	src/daemon/protocol.h:77	Stopping cryptonote protocol...
2017-06-07 00:27:48.282	[SRV_MAIN]	INFO 	global	src/daemon/protocol.h:81	Cryptonote protocol stopped successfully
2017-06-07 00:27:48.289	    7f803f115740	INFO 	global	contrib/epee/src/mlog.cpp:145	New log categories: *:WARNING,net:FATAL,net.p2p:FATAL,net.cn:FATAL,global:INFO,verify:FATAL,stacktrace:INFO
2017-06-07 00:27:48.289	    7f803f115740	INFO 	global	src/daemon/main.cpp:282	Monero 'Wolfram Warptangent' (v0.10.3.1-release)
2017-06-07 00:27:48.289	    7f803f115740	INFO 	global	src/daemon/protocol.h:55	Initializing cryptonote protocol...
2017-06-07 00:27:48.289	    7f803f115740	INFO 	global	src/daemon/protocol.h:60	Cryptonote protocol initialized OK
2017-06-07 00:27:48.289	    7f803f115740	INFO 	global	src/daemon/p2p.h:63	Initializing p2p server...
2017-06-07 00:27:52.310	    7f803f115740	INFO 	global	src/daemon/p2p.h:68	P2p server initialized OK
2017-06-07 00:27:52.310	    7f803f115740	INFO 	global	src/daemon/rpc.h:58	Initializing core rpc server...
2017-06-07 00:27:52.310	    7f803f115740	INFO 	global	contrib/epee/include/net/http_server_impl_base.h:70	Binding on 127.0.0.1:18081
2017-06-07 00:27:52.310	    7f803f115740	INFO 	global	src/daemon/rpc.h:63	Core rpc server initialized OK on port: 18081
2017-06-07 00:27:52.311	    7f803f115740	INFO 	global	src/daemon/core.h:73	Initializing core...
2017-06-07 00:27:52.311	    7f803f115740	INFO 	global	src/cryptonote_core/cryptonote_core.cpp:326	Loading blockchain from folder /app/.bitmonero/lmdb ...
2017-06-07 00:27:52.600	    7f803f115740	WARN 	net.dns	src/common/dns_utils.cpp:531	WARNING: no two valid MoneroPulse DNS checkpoint records were received
2017-06-07 00:27:52.600	    7f803f115740	INFO 	global	src/daemon/core.h:78	Core initialized OK
2017-06-07 00:27:52.600	    7f803f115740	INFO 	global	src/daemon/rpc.h:68	Starting core rpc server...
2017-06-07 00:27:52.601	[SRV_MAIN]	INFO 	global	src/daemon/rpc.h:73	Core rpc server started ok
2017-06-07 00:27:52.601	[SRV_MAIN]	INFO 	global	src/daemon/p2p.h:78	Starting p2p net loop...
2017-06-07 00:27:52.603	[SRV_MAIN]	INFO 	global	src/daemon/p2p.h:80	p2p net loop stopped
2017-06-07 00:27:52.603	[SRV_MAIN]	INFO 	global	src/daemon/rpc.h:78	Stopping core rpc server...
2017-06-07 00:27:52.603	[SRV_MAIN]	INFO 	global	src/daemon/daemon.cpp:145	Node stopped.
2017-06-07 00:27:52.603	[SRV_MAIN]	INFO 	global	src/daemon/rpc.h:90	Deinitializing rpc server...
2017-06-07 00:27:52.603	[SRV_MAIN]	INFO 	global	src/daemon/p2p.h:90	Deinitializing p2p...
2017-06-07 00:27:53.601	[SRV_MAIN]	INFO 	global	src/daemon/core.h:89	Deinitializing core...
2017-06-07 00:27:53.610	[SRV_MAIN]	INFO 	global	src/daemon/protocol.h:77	Stopping cryptonote protocol...
2017-06-07 00:27:53.610	[SRV_MAIN]	INFO 	global	src/daemon/protocol.h:81	Cryptonote protocol stopped successfully
2017-06-07 00:27:53.616	    7f3016ca6740	INFO 	global	contrib/epee/src/mlog.cpp:145	New log categories: *:WARNING,net:FATAL,net.p2p:FATAL,net.cn:FATAL,global:INFO,verify:FATAL,stacktrace:INFO
2017-06-07 00:27:53.616	    7f3016ca6740	INFO 	global	src/daemon/main.cpp:282	Monero 'Wolfram Warptangent' (v0.10.3.1-release)
2017-06-07 00:27:53.616	    7f3016ca6740	INFO 	global	src/daemon/protocol.h:55	Initializing cryptonote protocol...
2017-06-07 00:27:53.616	    7f3016ca6740	INFO 	global	src/daemon/protocol.h:60	Cryptonote protocol initialized OK
2017-06-07 00:27:53.617	    7f3016ca6740	INFO 	global	src/daemon/p2p.h:63	Initializing p2p server...
2017-06-07 00:27:57.638	    7f3016ca6740	INFO 	global	src/daemon/p2p.h:68	P2p server initialized OK
2017-06-07 00:27:57.639	    7f3016ca6740	INFO 	global	src/daemon/rpc.h:58	Initializing core rpc server...
2017-06-07 00:27:57.639	    7f3016ca6740	INFO 	global	contrib/epee/include/net/http_server_impl_base.h:70	Binding on 127.0.0.1:18081
2017-06-07 00:27:57.639	    7f3016ca6740	INFO 	global	src/daemon/rpc.h:63	Core rpc server initialized OK on port: 18081
2017-06-07 00:27:57.639	    7f3016ca6740	INFO 	global	src/daemon/core.h:73	Initializing core...
2017-06-07 00:27:57.639	    7f3016ca6740	INFO 	global	src/cryptonote_core/cryptonote_core.cpp:326	Loading blockchain from folder /app/.bitmonero/lmdb ...
2017-06-07 00:27:58.015	    7f3016ca6740	WARN 	net.dns	src/common/dns_utils.cpp:531	WARNING: no two valid MoneroPulse DNS checkpoint records were received
2017-06-07 00:27:58.015	    7f3016ca6740	INFO 	global	src/daemon/core.h:78	Core initialized OK
2017-06-07 00:27:58.015	    7f3016ca6740	INFO 	global	src/daemon/rpc.h:68	Starting core rpc server...
2017-06-07 00:27:58.016	[SRV_MAIN]	INFO 	global	src/daemon/rpc.h:73	Core rpc server started ok
2017-06-07 00:27:58.016	[SRV_MAIN]	INFO 	global	src/daemon/p2p.h:78	Starting p2p net loop...
2017-06-07 00:27:58.017	[SRV_MAIN]	INFO 	global	src/daemon/p2p.h:80	p2p net loop stopped
2017-06-07 00:27:58.017	[SRV_MAIN]	INFO 	global	src/daemon/rpc.h:78	Stopping core rpc server...
2017-06-07 00:27:58.017	[SRV_MAIN]	INFO 	global	src/daemon/daemon.cpp:145	Node stopped.
2017-06-07 00:27:58.017	[SRV_MAIN]	INFO 	global	src/daemon/rpc.h:90	Deinitializing rpc server...
2017-06-07 00:27:58.017	[SRV_MAIN]	INFO 	global	src/daemon/p2p.h:90	Deinitializing p2p...
2017-06-07 00:27:59.016	[SRV_MAIN]	INFO 	global	src/daemon/core.h:89	Deinitializing core...
2017-06-07 00:27:59.025	[SRV_MAIN]	INFO 	global	src/daemon/protocol.h:77	Stopping cryptonote protocol...
2017-06-07 00:27:59.025	[SRV_MAIN]	INFO 	global	src/daemon/protocol.h:81	Cryptonote protocol stopped successfully
2017-06-07 00:27:59.031	    7f0cfa3a2740	INFO 	global	contrib/epee/src/mlog.cpp:145	New log categories: *:WARNING,net:FATAL,net.p2p:FATAL,net.cn:FATAL,global:INFO,verify:FATAL,stacktrace:INFO
2017-06-07 00:27:59.031	    7f0cfa3a2740	INFO 	global	src/daemon/main.cpp:282	Monero 'Wolfram Warptangent' (v0.10.3.1-release)
2017-06-07 00:27:59.031	    7f0cfa3a2740	INFO 	global	src/daemon/protocol.h:55	Initializing cryptonote protocol...
2017-06-07 00:27:59.031	    7f0cfa3a2740	INFO 	global	src/daemon/protocol.h:60	Cryptonote protocol initialized OK
2017-06-07 00:27:59.031	    7f0cfa3a2740	INFO 	global	src/daemon/p2p.h:63	Initializing p2p server...
2017-06-07 00:28:03.052	    7f0cfa3a2740	INFO 	global	src/daemon/p2p.h:68	P2p server initialized OK
2017-06-07 00:28:03.052	    7f0cfa3a2740	INFO 	global	src/daemon/rpc.h:58	Initializing core rpc server...
2017-06-07 00:28:03.052	    7f0cfa3a2740	INFO 	global	contrib/epee/include/net/http_server_impl_base.h:70	Binding on 127.0.0.1:18081
2017-06-07 00:28:03.052	    7f0cfa3a2740	INFO 	global	src/daemon/rpc.h:63	Core rpc server initialized OK on port: 18081
2017-06-07 00:28:03.052	    7f0cfa3a2740	INFO 	global	src/daemon/core.h:73	Initializing core...
2017-06-07 00:28:03.052	    7f0cfa3a2740	INFO 	global	src/cryptonote_core/cryptonote_core.cpp:326	Loading blockchain from folder /app/.bitmonero/lmdb ...
2017-06-07 00:28:03.285	    7f0cfa3a2740	WARN 	net.dns	src/common/dns_utils.cpp:531	WARNING: no two valid MoneroPulse DNS checkpoint records were received
2017-06-07 00:28:03.285	    7f0cfa3a2740	INFO 	global	src/daemon/core.h:78	Core initialized OK
2017-06-07 00:28:03.285	    7f0cfa3a2740	INFO 	global	src/daemon/rpc.h:68	Starting core rpc server...
2017-06-07 00:28:03.285	[SRV_MAIN]	INFO 	global	src/daemon/rpc.h:73	Core rpc server started ok
2017-06-07 00:28:03.285	[SRV_MAIN]	INFO 	global	src/daemon/p2p.h:78	Starting p2p net loop...
2017-06-07 00:28:03.356	[SRV_MAIN]	INFO 	global	src/daemon/p2p.h:80	p2p net loop stopped
2017-06-07 00:28:03.356	[SRV_MAIN]	INFO 	global	src/daemon/rpc.h:78	Stopping core rpc server...
2017-06-07 00:28:03.358	[SRV_MAIN]	INFO 	global	src/daemon/daemon.cpp:145	Node stopped.
2017-06-07 00:28:03.358	[SRV_MAIN]	INFO 	global	src/daemon/rpc.h:90	Deinitializing rpc server...
2017-06-07 00:28:03.358	[SRV_MAIN]	INFO 	global	src/daemon/p2p.h:90	Deinitializing p2p...
2017-06-07 00:28:04.287	[SRV_MAIN]	INFO 	global	src/daemon/core.h:89	Deinitializing core...
2017-06-07 00:28:04.292	[SRV_MAIN]	INFO 	global	src/daemon/protocol.h:77	Stopping cryptonote protocol...
2017-06-07 00:28:04.292	[SRV_MAIN]	INFO 	global	src/daemon/protocol.h:81	Cryptonote protocol stopped successfully
2017-06-07 00:28:04.298	    7f498eded740	INFO 	global	contrib/epee/src/mlog.cpp:145	New log categories: *:WARNING,net:FATAL,net.p2p:FATAL,net.cn:FATAL,global:INFO,verify:FATAL,stacktrace:INFO
2017-06-07 00:28:04.298	    7f498eded740	INFO 	global	src/daemon/main.cpp:282	Monero 'Wolfram Warptangent' (v0.10.3.1-release)
2017-06-07 00:28:04.298	    7f498eded740	INFO 	global	src/daemon/protocol.h:55	Initializing cryptonote protocol...
